clientOrderId,clientUserId,createDate,flow,price,finishDate,updateDate,updator,storeId,disName,sDate,eDate,realStartDate,realEndDate,startDistance,endDistance,payId,prePrice,payDate,plusPrice,checkTitle,checkUniNo,cancelNote,email,clientType,reserveNote,clientNote,deposit,returnStoreId,rentDateType,vatNo,vatCompanyTitle,promotionCode,discount,depositPayMethod,endPayMethod,beforePay,beforePayMethod,beforePrice,beforeOrginPrice,beforeDiscount,cancelReasonType,qty,carrierNum,getType,rentKeyBoxId,returnKeyBoxId,ecoNo,asiaMilesId,plusCancelInsurance
17104745962850859,A123456788,20240315114956,500,1090,,20240315115232,hui,44,,20231114100000,20231115100000,20231114113000,20231115151000,0,0,,1090,20231115151000,0,,,,,3,,,0,44,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104746031070282,A123456788,20240315115003,500,1200,,20240315115229,hui,45,,20231116100000,20231117100000,20231116104000,20231117150000,0,0,,1200,20231117150000,0,,,,,3,,,0,45,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104746109040610,A123456788,20240315115010,500,650,,20240315115235,hui,46,,20231113100000,20231114100000,20231113112000,20231114112000,0,0,,650,20231114112000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104747696520902,A123456788,20240315115249,500,1090,,20240315115514,hui,44,,20231129100000,20231130100000,20231129100000,20231130134000,0,0,,1090,20231130134000,0,,,,,3,,,0,44,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104747764370599,A123456788,20240315115256,500,1410,,20240315115520,hui,45,,20231121100000,20231123100000,20231121112000,20231123121000,0,0,,1410,20231123121000,0,,,,,3,,,0,45,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104747848490088,A123456788,20240315115304,500,650,,20240315115517,hui,46,,20231128100000,20231129100000,20231128122000,20231129115000,0,0,,650,20231129115000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104749342740433,A123456788,20240315115534,500,2170,,20240315115802,hui,44,,20231201100000,20231204100000,20231201105000,20231204123000,0,0,,2170,20231204123000,0,,,,,3,,,0,44,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104749417200658,A123456788,20240315115541,500,1740,,20240315115806,hui,45,,20231201100000,20231203100000,20231201101000,20231203141000,0,0,,1740,20231203141000,0,,,,,3,,,0,45,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104749490990511,A123456788,20240315115549,500,870,,20240315115810,hui,46,,20231201100000,20231202100000,20231201084000,20231202103000,0,0,,870,20231202103000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104751052730921,A123456788,20240315115825,500,1090,,20240315120207,hui,44,,20231213100000,20231214100000,20231213093000,20231214130000,0,0,,1090,20231214130000,0,,,,,3,,,0,44,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104751121510861,A123456788,20240315115832,500,760,,20240315120204,hui,45,,20231220100000,20231221100000,20231220145000,20231221154000,0,0,,760,20231221154000,0,,,,,3,,,0,45,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104751193690444,A123456788,20240315115839,500,1300,,20240315120210,hui,46,,20231212100000,20231214100000,20231212120000,20231214111000,0,0,,1300,20231214111000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104753464240255,A123456788,20240315120226,500,1200,,20240315120457,hui,44,,20231222100000,20231223100000,20231222114000,20231223163000,0,0,,1200,20231223163000,0,,,,,3,,,0,44,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104753543730034,A123456788,20240315120234,500,1300,,20240315120453,hui,45,,20231222100000,20231224100000,20231222134000,20231224134000,0,0,,1300,20231224134000,0,,,,,3,,,0,45,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104753616890712,A123456788,20240315120241,500,650,,20240315120449,hui,46,,20231222100000,20231223100000,20231222141000,20231223125000,0,0,,650,20231223125000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104755195160291,A123456788,20240315120519,500,1410,,20240315121005,hui,44,,20231231100000,20240102100000,20231231121000,20240102131000,0,0,,1410,20240102131000,0,,,,,3,,,0,44,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104755266230934,A123456788,20240315120526,500,870,,20240315121001,hui,45,,20231231100000,20240101100000,20231231131000,20240101142000,0,0,,870,20240101142000,0,,,,,3,,,0,45,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104755347700574,A123456788,20240315120534,500,1950,,20240315121008,hui,46,,20231229100000,20231231100000,20231229134000,20231231234000,0,0,,1950,20231231234000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104758269660392,A123456788,20240315121026,500,1950,,20240315121119,hui,46,,20240103100000,20240105100000,20240103104000,20240105160000,0,0,,1950,20240105160000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104758920320339,A123456788,20240315121132,500,650,,20240315121222,hui,46,,20240116100000,20240117100000,20240116141000,20240117141000,0,0,,650,20240117141000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104759547870297,A123456788,20240315121234,500,2710,,20240315121333,hui,46,,20240118100000,20240122100000,20240118101000,20240122104000,0,0,,2710,20240122104000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104760253830644,A123456788,20240315121345,500,1740,,20240315121445,hui,46,,20240201100000,20240203100000,20240201131000,20240203162000,0,0,,1740,20240203162000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104760994680763,A123456788,20240315121459,500,650,,20240315121553,hui,46,,20240205100000,20240206100000,20240205134000,20240206124000,0,0,,650,20240206124000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104761712740667,A123456788,20240315121611,500,980,,20240315121701,hui,46,,20240226100000,20240227100000,20240226134000,20240227161000,0,0,,980,20240301144000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104762459370785,A123456788,20240315121725,500,760,,20240315121810,hui,46,,20240229100000,20240301100000,20240229141000,20240301144000,0,0,,760,20240315121810,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17104763033470477,A123456788,20240315121823,500,1740,,20240315121852,hui,46,,20240313100000,20240315100000,20240313090000,20240315121847,0,0,,1740,20240315121847,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17108192477420991,A123456788,20240319113407,500,2200,,20240319115604,newepay,37,,20240319113000,20240321120000,20240319114053,20240319115604,638,900,,550,20240319115604,,,,,,1,,,0,37,2,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,,true,0
17108210053080585,A123456788,20240319120325,500,1700,,20240319121127,newepay,37,,20240319120000,20240320130000,20240319120822,20240319121127,900,950,,1700,20240319121127,,,,,,1,,,0,37,2,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,,true,0
17108409993800016,123,20240319173639,1000,100,,20250627143802,admin,19,,20240319180000,20240430180000,,,,,,100,,,,,,,3,,,0,19,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978525130312,A123456788,20240329153732,1000,600,,20240731165054,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978525130886,A123456788,20240329153732,1000,600,,20241231170704,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978525240233,A123456788,20240329153732,1000,600,,20250214120705,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978525240716,A123456788,20240329153732,1000,600,,20250214120708,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978525250294,A123456788,20240329153732,1000,600,,20250214120710,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978525250846,A123456788,20240329153732,1000,600,,20250214120712,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978526000095,A123456788,20240329153732,1000,600,,20250214120715,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978526000222,A123456788,20240329153732,1000,600,,20250214120718,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978526000279,A123456788,20240329153732,1000,600,,20250214120720,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17116978526000298,A123456788,20240329153732,1000,600,,20250502100015,admin,1,,20240329153000,20240330153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117032468030764,F129729268,20240329170726,1000,600,,20240731165104,admin,1,,20240329170000,20240330170000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117032468380349,F129729268,20240329170726,1000,600,,20240731165047,admin,1,,20240329170000,20240330170000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117032468410401,F129729268,20240329170726,1000,600,,20240731165043,admin,1,,20240329170000,20240330170000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117032468430243,F129729268,20240329170726,1000,600,,20240731165100,admin,1,,20240329170000,20240330170000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117785205610937,F129729268,20240330140200,1100,0,,20240330151143,ZOCHA1234,47,,20240330140000,20240331140000,,,,,,0,,,,,,,1,,,0,47,1,,,,,CASH,,F,,0,0,0,6,1,,0,,,,,0
17117803842950331,F129729268,20240330143304,500,2500,,20240330162430,ZOCHA1234,47,,20240404143000,20240403152136,20240330152219,20240330162400,1251,1252,,0,20240330162430,,,,,,1,,,0,47,1,,,,,CASH,CASH,F,CASH,2500,2500,0,,1,,0,,,,,0
17117803843410096,F129729268,20240330143304,500,664,,20240330162309,ZOCHA1234,47,,20240404143000,20240331152427,20240330152521,20240330162255,0,1,,-36,20240330162309,,,,,,1,,,200,47,1,,,,,CREDIT,CASH,F,CASH,500,500,0,,1,,0,,,,,0
17117803843430514,F129729268,20240330143304,500,700,,20240330162929,ZOCHA1234,47,,20240404143000,20240405143000,20240330162642,20240330162900,0,50,,0,20240330162929,0,,,,,1,,,0,47,1,,,,,CREDIT,CASH,F,CASH,700,700,0,,1,,0,,,,,0
17117803843430584,F129729268,20240330143304,1000,1800,,20240330151159,ZOCHA1234,47,,20240404143000,20240407143000,,,,,,,,,,,,,1,住房專案-10台車,,0,47,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117803843430891,F129729268,20240330143304,1000,1800,,20240330151201,ZOCHA1234,47,,20240404143000,20240407143000,,,,,,,,,,,,,1,住房專案-10台車,,0,47,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117803843700351,F129729268,20240330143304,1000,1800,,20240330151203,ZOCHA1234,47,,20240404143000,20240407143000,,,,,,,,,,,,,1,住房專案-10台車,,0,47,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117803843820326,F129729268,20240330143304,1000,1800,,20240330151206,ZOCHA1234,47,,20240404143000,20240407143000,,,,,,,,,,,,,1,住房專案-10台車,,0,47,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117803844030145,F129729268,20240330143304,1000,1800,,20240330151209,ZOCHA1234,47,,20240404143000,20240407143000,,,,,,,,,,,,,1,住房專案-10台車,,0,47,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117803844280047,F129729268,20240330143304,1000,1800,,20240330151212,ZOCHA1234,47,,20240404143000,20240407143000,,,,,,,,,,,,,1,住房專案-10台車,,0,47,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17117803844280271,F129729268,20240330143304,1000,1800,,20240330151215,ZOCHA1234,47,,20240404143000,20240407143000,,,,,,,,,,,,,1,住房專案-10台車,,0,47,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17119499306490271,P122928082,20240401133850,1100,0,,20240826132234,admin,47,,20240401133000,20240407133000,,,,,,0,,,,,,,1,團客,,0,47,1,,,,,CASH,,T,,0,0,0,6,1,,0,,,,,0
17119502489320870,F129729268,20240401134408,500,2100,,20240401135645,ZOCHA1234,47,,20240401133000,20240402133000,20240401135310,20240401135545,1252,1300,,0,20240401135645,,,,,,1,,,0,47,1,,,,,CASH,CASH,T,CASH,2100,2100,0,,1,,0,,,,,0
17119504441370582,F129729268,20240401134724,1100,0,,20241030104303,admin,47,,20240401133000,20240402133000,20240401135443,,50,,,0,,,,,,,1,,,0,47,1,,,,,CASH,,T,,0,0,0,6,1,,0,,,,,0
17119504441380574,F129729268,20240401134724,500,600,,20240401135730,ZOCHA1234,47,,20240401133000,20240402133000,20240401135518,20240401135645,1,2,,600,20240401135730,,,,,,1,,,0,47,1,,,,,CASH,CASH,T,,0,0,0,,1,,0,,,,,0
17125616868470255,U1234556,20240408153446,1200,1500,,,,37,,20240413160000,20240414160000,,,,,,1500,,,,,,,2,,,0,,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17125616960790355,U1234556,20240408153456,1100,200,,20240408155846,zochakh,37,,20240413160000,20240414160000,,,,,,200,,,,,,,20,,,200,,1,,U1234556,,,CREDIT,,F,,0,0,0,4,1,,0,,,,,0
17125632332530097,U1234556,20240408160033,1000,100,,20240408160042,U1234556,37,,20240408165800,20240409160000,,,,,,100,,,,,個人因素,,3,,,0,37,1,,,,,,,F,,0,0,0,4,1,,0,,,,,0
17125632641430923,U1234556,20240408160104,1000,550,,20240408161924,U1234556,37,,20240413163000,20240414163000,,,,,,550,,,,,個人因素,,20,,,0,,1,,,,,CASH,,F,,0,0,0,4,1,,0,,,,,0
17144939138460238,E224869151,20240501001833,1000,600,,20240508003105,E224869151,37,,20240501000000,20240502000000,,,,,,,,,,,個人因素,,1,,,0,1,1,,,,,CASH,,F,,0,0,0,4,1,,0,,,,,0
17150994920810009,E224869151,20240508003132,1200,650,,,,37,,20240508120000,20240509120000,,,,,,650,,,,,,,2,,,0,,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17150995014600905,E224869151,20240508003141,1100,200,,20240508003640,zochakh,37,,20240508120000,20240509120000,,,,,,200,,,,,,,20,,,200,,1,,E224869151,,,CREDIT,,F,,0,0,0,6,1,,0,,,,,0
17156167700860360,E224869151,20240514001250,1200,760,,,,37,,20240514150000,20240515160000,,,,,,760,,,,,,,1,,聯絡人:Hui，連絡電話:0975001830,0,,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17156167903840866,E224869151,20240514001310,1200,660,,20240514005000,,37,,20240514150000,20240515160000,,,,,,660,,,,,,,1,,聯絡人:Hui，連絡電話:0975001830,0,,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17157585261860462,F121020632,20240515153526,1000,600,,20241112121352,admin,1,,20240515153000,20240516153000,,,,,,,,,,,,,1,,,0,1,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17160202558700421,A123456788,20240518161735,500,650,,20240518161947,Hui,48,,20231001110000,20231002190000,20231001110000,20231002140000,0,0,,650,20231002140000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160204054700875,A123456788,20240518162005,500,650,,20240518162122,Hui,48,,20231006110000,20231007190000,20231006110000,20231007110000,0,0,,650,20231007110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160204984310251,A123456788,20240518162138,500,650,,20240518162258,Hui,48,,20231010110000,20231012190000,20231010103000,20231012170000,0,0,,650,20231012170000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160205947550335,A123456788,20240518162314,500,650,,20240518162445,Hui,48,,20231025110000,20231028190000,20231025123000,20231028203000,0,0,,650,20231028203000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160208735410907,A123456788,20240518162753,500,650,,20240518163759,Hui,48,,20231103110000,20231104190000,20231103110000,20231104110000,0,0,,650,20231104110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160215380650922,A123456788,20240518163858,500,650,,20240518164012,Hui,48,,20231113110000,20231114190000,20231113110000,20231114190000,0,0,,650,20231114190000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160216271560133,A123456788,20240518164027,500,650,,20240518164131,Hui,48,,20231116110000,20231117110000,20231116110000,20231117110000,0,0,,650,20231117110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160217037710092,A123456788,20240518164143,500,650,,20240518164249,Hui,48,,20231123110000,20231124110000,20231123100000,20231124100000,0,0,,650,20231124100000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160217834970559,A123456788,20240518164303,500,650,,20240518165219,Hui,48,,20231127110000,20231128110000,20231127100000,20231128100000,0,0,,650,20231128100000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160224093340463,A123456788,20240518165329,500,650,,20240518165441,Hui,48,,20231212110000,20231213110000,20231212110000,20231213110000,0,0,,650,20231213110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160224995920068,A123456788,20240518165459,500,650,,20240518165601,Hui,48,,20231214110000,20231215110000,20231214110000,20231215110000,0,0,,650,20231215110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160225771140671,A123456788,20240518165617,500,650,,20240518165947,Hui,48,,20231228110000,20231229110000,20231228110000,20231229110000,0,0,,650,20231229110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160228130150100,A123456788,20240518170013,500,650,,20240518171749,Hui,48,,20240101110000,20240102110000,20240101100000,20240102100000,0,0,,650,20240102100000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160238872750277,A123456788,20240518171807,500,650,,20240518171903,Hui,48,,20240104110000,20240105110000,20240104110000,20240105110000,0,0,,650,20240105110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160239550190608,A123456788,20240518171915,500,650,,20240518172005,Hui,48,,20240116110000,20240117110000,20240116110000,20240117110000,0,0,,650,20240117110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17160240167400823,A123456788,20240518172016,500,650,,20240518172105,Hui,48,,20240128110000,20240129110000,20240128110000,20240129110000,0,0,,650,20240129110000,0,,,,,3,,,0,48,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17165344556510792,A123456788,20240524150735,1200,0,,,,37,,20240524153000,20240624153000,,,,,,0,,,,,,,2,,加購車套保護車輛外觀，想了解第三責任險提供那些保護,0,,2,,,,,,,F,,0,0,0,,1,,0,,,,,0
17165345491690046,A123456788,20240524150909,1200,0,,,,37,,20240524153000,20240624153000,,,,,,0,,,,,,,2,,加購車套保護車輛外觀，想了解第三責任險提供那些保護,0,,2,,,,,,,F,,0,0,0,,1,,0,,,,,0
17165345883810108,A123456788,20240524150948,1200,0,,,,37,,20240524153000,20240624153000,,,,,,0,,,,,,,2,,加購車套保護車輛外觀，想了解第三責任險提供那些保護,0,,2,,,,,,,F,,0,0,0,,1,,0,,,,,0
17165346691290467,A123456788,20240524151109,500,8000,,20240524155045,newepay,37,,20240524153000,20240701160000,20240524152248,20240524155045,950,1000,,21650,20240524155045,,,,,,2,,加購車套保護車輛外觀，想了解第三責任險提供那些保護,0,,2,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,,true,0
17168884472040029,A123456788,20240528172727,500,650,,20240528172901,hui,46,,20240408100000,20240409100000,20240408100000,20240409100000,0,0,,650,20240409100000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17168885592400062,A123456788,20240528172919,500,650,,20240528173028,hui,46,,20240423100000,20240424100000,20240423100000,20240424100000,0,0,,650,20240424100000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17168886426860395,A123456788,20240528173042,500,650,,20240528174040,hui,46,,20240507100000,20240508100000,20240507100000,20240508100000,0,0,,650,20240508100000,0,,,,,3,,,0,46,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17180725640380944,E224869151,20240611102244,500,0,,20240611115508,zochakh,37,,20240611115446,20240612103000,20240611115446,20240611115502,1001,1002,,0,20240611115508,0,,,,,20,,,0,37,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17180731166150998,A123456788,20240611103156,500,0,,20240611105701,zochakh,37,,20240611103156,20240611190000,20240611103156,20240611103213,1000,1001,,0,20240611105701,0,,,,,3,,,0,37,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17180826920790064,A123456788,20240611131132,500,0,,20240611131147,zochakh,37,,20240611131132,20240611190000,20240611131132,20240611131143,1002,1003,,0,20240611131147,0,,,,,3,,,0,37,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17180830529340014,A123456788,20240611131732,500,0,,20240611131759,zochakh,37,,20240611131732,20240611190000,20240611131732,20240611131754,1003,1004,,0,20240611131759,0,,,,,3,,,0,37,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17186891445890686,E224869151,20240618133904,1000,650,,20240624124830,E224869151,37,,20240618133000,20240619133000,,,,,,,,,,,個人因素,,1,,,0,37,1,,,,,CASH,,F,,0,0,0,4,1,,0,,,,,0
17192045321090278,E224869151,20240624124852,1000,650,,20240624130154,E224869151,37,,20240624130000,20240625130000,,,,,,650,,,,,個人因素,,20,,,0,,1,,,,,,,F,,0,0,0,4,1,,0,,,,,0
17192064508400916,E224869151,20240624132050,1100,200,,20240624132337,zochakh,37,,20240624133000,20240625133000,,,,,,200,,,,,,,20,,,200,,1,,E224869151,,,CREDIT,,F,,0,0,0,6,1,,0,,,,,0
17202627348910746,A123456788,20240706184534,1100,0,,20240708144323,zochakh,37,,20240706184534,20240706190000,20240706123509,,2124,,,0,,0,,,,,3,,,0,37,1,,,,,CASH,,F,,,0,0,6,1,,0,,,,,0
17204210721740739,E224869151,20240708144432,1100,650,,20240708150020,zochakh,37,,20240708143000,20240709143000,20240708145331,20240708145339,1004,1005,,650,,,,,,,1,,,0,37,1,,,,0,CASH,,F,,0,0,0,,1,,0,,,,,0
17204220513530633,E224869151,20240708150051,400,140,,20240708150109,zochakh,37,,20240708150051,20240708190000,20240708150051,20240708150059,1005,1006,,-60,,0,,,,,3,,,200,37,1,,,,0,CASH,,F,,0,0,0,,1,,0,,,,,0
17204236574010750,E224869151,20240708152737,1100,200,,20240712172555,admin,37,,20240708150000,20240709150000,,,,,,200,,,,,,,1,,,200,37,1,,E224869151,,,CREDIT,,F,,0,0,0,4,1,,0,,,,,0
17204237232790665,E224869151,20240708152843,1200,650,,,,37,,20240708153000,20240709153000,,,,,,650,,,,,,,1,,聯絡人:HUI，連絡電話:0975001830,0,,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17204237328080211,E224869151,20240708152852,1000,600,,20240708153013,zochakh,37,,20240708153000,20240709153000,,,,,,600,,,,,,,10,,聯絡人:HUI，連絡電話:0975001830,0,,1,,,,,,,F,,0,0,0,,1,,0,,,,,0
17207763742400727,E224869151,20240712172614,500,760,,20240712173203,zochakh,37,,20240712173000,20240713173000,20240711172058,20240712173203,1006,1007,,560,20240712173203,,,,,,20,,,200,,1,,,,,CREDIT,CASH,F,,0,0,0,,1,,0,,,,,0
17207779819220618,E224869151,20240712175301,500,860,,20240712175417,zochakh,37,,20240712180000,20240713180000,20240711174307,20240712175417,1007,1008,,660,20240712175417,,,,,,20,,,200,,1,,,,,CREDIT,CASH,F,,0,0,0,,1,,0,,,,,0
17207784414340748,E224869151,20240712180041,1100,0,,20240714144018,zochakh,37,,20240712183000,20240713183000,,,,,,0,,,,,,,20,,,0,,1,,,,,CASH,,F,,0,0,0,6,1,,0,,,,,0
17207785498460295,E224869151,20240712180229,500,2250,,20240714143758,zochakh,37,,20240712180229,20240712190000,20240712180229,20240714143758,1008,1009,,2250,20240714143758,0,,,,,3,,,0,37,1,,,,,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17209395778550764,E224869151,20240714144617,500,1500,,20240714144739,zochakh,37,,20240714143000,20240715143000,20240713143632,20240714144739,1009,1010,,1500,20240714144739,,,,,,1,,,0,37,1,,,,,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
17209397690090121,E224869151,20240714144929,500,1500,,20240714145037,zochakh,37,,20240714143000,20240715143000,20240713143930,20240714145037,1010,1011,,1500,20240714145037,,,,,,1,,,0,37,1,,,,,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
17209399628320019,E224869151,20240714145242,1100,200,,20240715100000,system,37,,20240714150000,20240715150000,,,,,,650,,,,,"system自動取消訂單,取消原因: 逾時2小時未取車",,20,,,200,,1,,,,,CREDIT,,F,,0,0,0,,1,,0,,,,,0
17210116247960955,E224869151,20240715104704,500,860,,20240715104747,zochakh,37,,20240715104704,20240715190000,20240714103642,20240715104747,1011,1012,,860,20240715104747,0,,,,,3,,,0,37,1,,,,,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17210117579760219,E224869151,20240715104917,500,860,,20240715104952,zochakh,37,,20240715104917,20240715190000,20240714103846,20240715104952,1012,1013,,860,20240715104952,0,,,,,3,,,0,37,1,,,,,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17210149795050209,E224869151,20240715114259,500,860,,20240715114334,zochakh,37,,20240715114259,20240715190000,20240714113228,20240715114334,1013,1014,,860,20240715114334,0,,,,,3,,,0,37,1,,,,,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17210193341120343,E224869151,20240715125534,500,960,,20240715125735,zochakh,37,,20240715130000,20240716130000,20240714124600,20240715125735,1014,1015,,760,20240715125735,,,,,,20,,,200,,1,,,,,CREDIT,CASH,F,,0,0,0,,1,,0,,,,,0
17210234976620898,E224869151,20240715140457,500,860,,20240715140529,zochakh,37,,20240715140457,20240715190000,20240714135423,20240715140529,1015,1016,,860,20240715140529,0,,,,,3,,,0,37,1,,,,,CASH,CASH,F,,,0,0,,1,,0,,,,,0
17216382321500924,F131030632,20240722165032,1000,100,,20240722171756,F131030632,1,,20240722165000,20240725170000,,,,,,100,,,,,已找到其他相同服務,,3,,,0,1,1,,,,,,,F,,0,0,0,1,1,,0,,,,,0
17216398810490703,F131030632,20240722171801,1000,100,,20240723162620,F131030632,1,,20240722171700,20240725173000,,,,,,100,,,,,氣候不佳,,3,,,0,1,1,,,,,,,F,,0,0,0,3,1,,0,,,,,0
